,order_year,customer_id,sales,profit
1623,2016,NF-18475,11.415999999999999,-18.8364
376,2014,MG-17875,11.364,-4.522500000000001
563,2014,TH-21115,11.12,5.4488
623,2015,AJ-10780,10.86,5.3214
2029,2017,EB-14170,10.815999999999999,3.5152
1848,2017,AR-10510,10.8,5.184
1137,2015,TH-21100,10.744000000000002,0.8058
1841,2017,AJ-10960,10.64,2.7664
518,2014,SG-20890,10.5,2.94
733,2015,DB-13660,10.475999999999999,-17.2854
132,2014,DB-12910,10.368,3.6288
2227,2017,LW-17125,10.36,5.0764
971,2015,ML-18265,10.272,1.1556
1666,2016,PW-19240,10.086,-0.5903999999999999
558,2014,TC-21475,9.98,-16.467
66,2014,BG-11740,9.912,3.2214
2075,2017,GK-14620,9.856,3.4496
302,2014,KB-16600,9.84,2.8536
1700,2016,RS-19870,9.648,3.4974
1259,2016,BT-11395,9.584,3.3544
234,2014,HG-14965,9.436,2.4504
117,2014,CS-11845,9.264,-13.895999999999999
2255,2017,MH-17785,9.248,3.3524
445,2014,PJ-19015,8.96,2.7776
2486,2017,VG-21805,8.94,2.4138
377,2014,MG-17890,8.736,-4.8048
1337,2016,DH-13075,8.712,-19.602
963,2015,MH-17290,8.4,2.184
945,2015,MA-17995,8.28,3.4776
1062,2015,RH-19555,8.226,-6.0324
761,2015,DP-13165,8.016,1.002
1661,2016,PS-18970,8.0,3.44
607,2015,AF-10870,7.78,2.0228
528,2014,SP-20545,7.752000000000001,2.8101
1479,2016,JL-15835,7.712000000000001,2.7956
1198,2016,AJ-10780,7.434,-5.6994
1697,2016,RR-19315,7.38,3.4686
200,2014,FA-14230,7.16,3.58
1728,2016,SK-19990,7.16,3.4368
1542,2016,LF-17185,7.152,0.7152
290,2014,JO-15280,7.0120000000000005,1.3748
1242,2016,BK-11260,6.96,2.2272
969,2015,MK-17905,6.848,0.5992
559,2014,TC-21535,6.72,3.36
1271,2016,CA-12775,6.672000000000001,1.6680000000000001
1006,2015,NK-18490,6.63,1.7901
2399,2017,SC-20800,6.628,2.5754
335,2014,LH-16750,6.57,-5.037
1729,2016,SL-20155,6.48,3.1104
1059,2015,RF-19840,6.36,0.0636
1127,2015,TB-21190,6.24,3.0576
196,2014,EM-14140,6.096,2.2098
664,2015,BO-11425,6.08,2.0672
219,2014,GM-14500,5.98,2.6910000000000003
1786,2016,TT-21070,5.98,2.6910000000000003
1823,2017,AG-10300,5.96,1.6688
241,2014,HR-14770,5.94,1.6038
19,2014,AG-10765,5.892,-4.1244
954,2015,ME-17320,5.792000000000001,-9.5568
2305,2017,NM-18520,5.76,2.8224
991,2015,MY-17380,5.76,2.6496
183,2014,EC-14050,5.484,-4.0216
1539,2016,LD-16855,5.303999999999999,0.4641
22,2014,AH-10075,5.22,2.4012
458,2014,PT-19090,5.18,-8.029
2482,2017,TZ-21580,5.16,1.3416
1437,2016,HM-14980,4.6160000000000005,1.7309999999999999
1043,2015,RA-19885,4.6080000000000005,1.6704
1333,2016,DD-13570,4.312,-6.8992
341,2014,LP-17080,4.272,0.9612
1212,2016,AS-10135,4.18,1.5048
1475,2016,JL-15130,3.984,1.3944
1668,2016,RA-19285,3.98,-6.567
250,2014,JC-15340,3.928,1.3257
987,2015,MT-18070,3.592,-6.2860000000000005
637,2015,AT-10435,3.444,-2.5256
1702,2016,RW-19690,3.282,-2.6256
2153,2017,JM-15580,3.0239999999999996,-0.6048
617,2015,AH-10075,3.008,0.3384
463,2014,RA-19285,2.92,0.365
2450,2017,TB-21595,2.91,1.3677
1245,2016,BM-11650,2.907,-2.0349
2470,2017,TS-21085,2.8080000000000003,-1.9656
1501,2016,JW-15955,2.61,1.2006
569,2014,TS-21160,2.502,-1.7514
825,2015,HG-14845,2.412,-2.01
359,2014,MC-17575,2.394,-6.3441
1724,2016,SH-20395,2.214,-1.476
1144,2015,TS-21085,2.025,-1.35
1726,2016,SJ-20215,1.964,-3.2406
299,2014,KB-16240,1.869,-1.3083
714,2015,CS-11860,1.72,-2.838
2319,2017,PC-18745,1.188,-0.99
